frames,no_epsilon_z,no_epsilon_rnd,local,simple,normal
63000.0,0.021507915240363218,0.03497153921052813,0.02076607485942077,0.028913541859947146,NaN
63500.0,0.04809599034488201,NaN,NaN,0.024410508846631273,0.00038989869062788785
64000.0,NaN,NaN,0.000549553195014596,0.024322630003249895,0.03217762364947703
64500.0,0.06459647044539452,0.06419164687395096,0.001697803265415132,0.03631946452078409,0.05938892811536789
65000.0,0.04625685588689521,NaN,0.012761810998199508,NaN,0.03590841218829155
65500.0,0.025676204316550866,NaN,0.0242443953640759,0.02828573784790933,NaN
66000.0,0.03343954915180802,0.0017970639746636152,0.01163203502073884,NaN,0.04550403343746438
66500.0,0.03745503939474778,0.019476544664939865,0.02783205814776011,NaN,NaN
67000.0,0.035919388220645485,0.011622677906416357,0.013948220340535045,NaN,0.021064980904338882
67500.0,0.04299221137480345,NaN,NaN,0.04058442210662179,0.031939118989976124
68000.0,0.05331019125878811,0.0026976466178894043,0.017989954503718764,0.002109838300384581,NaN
68500.0,0.013897735076170648,0.0011975537054240704,0.021979327459121123,0.033348738215863705,0.018147571885492653
69000.0,0.027350835665129126,0.05362270586192608,0.0010080356150865555,0.03278308638255112,NaN
69500.0,0.004673806019127369,0.03604637831449509,NaN,0.02056982546200743,0.034923484417959116
70000.0,0.02864932713564485,NaN,0.018627762503456324,0.03624383732676506,0.06653138995170593
70500.0,0.03508735131472349,0.018703538604313508,0.031063030892255483,0.025436855450971053,NaN
71000.0,NaN,0.03632050007581711,0.034458594034529395,0.07094381004571915,0.026485433874768205
71500.0,NaN,0.013093363493680954,0.032279309147270396,NaN,NaN
72000.0,0.03785359812900424,0.025398373138159513,NaN,0.034111589193344116,NaN
72500.0,NaN,NaN,0.057287758216261864,0.03629239276051521,0.002061489038169384
73000.0,NaN,NaN,0.01839871593983844,0.06731138005852699,NaN
73500.0,0.03188473731279373,0.0004568211152218282,NaN,0.02565058921754826,0.04799227393232286
74000.0,0.0303727388381958,0.007429593411507085,0.005024272663932707,0.028277066862210633,0.03494967892765999
74500.0,0.043909734735886254,0.040041540371021256,0.005632290658208409,0.02035296119283885,0.024743882939219475
75000.0,0.03492490518838167,NaN,0.011080466021667235,0.034853428219711144,NaN
75500.0,0.04972257589300474,0.015164761000778525,0.026412585546495393,NaN,NaN
76000.0,0.03520583516219631,NaN,0.01960026496505764,0.0353880450129509,0.025584348649863385
76500.0,0.03851858526468277,0.0364842489361763,NaN,0.03274603593745269,NaN
77000.0,0.06660388541474406,NaN,NaN,0.01594817961449735,NaN
77500.0,0.07152996957302094,0.0004417045274749398,0.020981397360446862,NaN,0.1057138442993164
78000.0,0.019983435961573075,0.0008479986572638154,NaN,0.0027898350381292403,0.013793863852697541
78500.0,NaN,0.0050404236406191355,0.015055437543196604,NaN,0.03383338451385498
79000.0,NaN,NaN,0.028515426281956024,0.035617463107337245,0.023235928567980107
79500.0,0.05870789991846929,0.03653585910797119,0.0013095631438773125,0.029171358793973923,0.00033702875953167677
80000.0,0.07000784575939178,0.027283526957035065,0.047064646593450256,0.026648662629304452,NaN
80500.0,0.03224934637546539,NaN,NaN,0.036744341254234314,0.03496218345535453
81000.0,0.01932082055718638,0.013146024236145118,0.014642223810369615,0.03441736447469642,0.0551867667818442
81500.0,0.024979552993318065,NaN,0.018619705517873324,0.02655234692792874,0.02489603738213191
82000.0,0.022281537408707662,NaN,NaN,0.038008883775910364,0.0012614565202966332
82500.0,0.028229638864286245,NaN,NaN,0.029912687340402044,0.0002703162026591599
83000.0,0.03640883097735544,NaN,0.010027349203093243,0.022155231737997383,NaN
83500.0,0.029376053099986164,0.0004015087033621967,0.018162945004587528,0.0694660097360611,NaN
84000.0,NaN,0.0007103611016646028,0.028344310785178094,0.0054343328811228275,0.03535334765911102
84500.0,0.00047724967589601874,NaN,0.018456414371030405,0.03354256274760701,0.01896611589472741
85000.0,0.036700230091810226,NaN,NaN,NaN,0.011311139785296595
85500.0,0.0021628127433359623,0.03424949198961258,0.0002719518088269979,0.0332976384088397,NaN
86000.0,0.03072784375399351,NaN,NaN,NaN,NaN
86500.0,0.025095051801246073,NaN,0.044102022191509604,0.012229267857037485,0.07027287036180496
87000.0,0.020974965484735247,0.0008609136566519737,0.019450257900947083,0.07019477593712509,NaN
87500.0,0.01599356936640106,0.01897965930402279,NaN,NaN,0.028637961321510374
88000.0,0.042502138298004866,0.03461732715368271,NaN,0.038796768899192105,NaN
88500.0,NaN,NaN,0.0037832658272236586,NaN,NaN
89000.0,0.024690881507315982,0.034620847553014755,0.018042290522134862,NaN,0.02524856780239913
89500.0,NaN,0.062188513576984406,0.00029454525792971253,NaN,NaN
90000.0,NaN,0.036451440304517746,0.034492891281843185,NaN,0.023887919303282008
90500.0,NaN,NaN,0.008203474337278749,NaN,0.01841920323204249
91000.0,0.027265880070626736,NaN,0.038845743983983994,0.0337339871621225,NaN
91500.0,0.044289966424306236,0.0010706251778174192,0.03420603275299072,0.07192421704530716,0.03515755198895931
92000.0,0.020407017326215283,0.01794555300148204,0.017528094886802136,0.015010533956228755,NaN
92500.0,0.0005826647393405437,0.0011922940611839294,0.05395462748128921,0.0321562504201817,0.10070399940013885
93000.0,0.0016427827649749815,0.0005054893554188311,0.0008565862808609381,0.020689993098494598,NaN
93500.0,NaN,NaN,NaN,0.01822632912080735,0.03572830855846405
94000.0,0.04934404917730717,0.015499363498141369,0.015967228675435763,0.01921075308928266,0.0001861281634774059
94500.0,NaN,0.03677995130419731,0.014921275083906949,0.010104712089135623,0.036505229167232756
95000.0,0.04190948432207935,0.01889499300159514,0.009545094027998857,0.001172127997657905,0.022139488991039496
95500.0,0.03561263531446457,NaN,0.024140871495806744,NaN,NaN
96000.0,0.022721888334490358,0.03718354180455208,0.01565594265619958,0.03641499157917375,NaN
96500.0,NaN,0.02700979571737763,NaN,0.028713796000894427,NaN
97000.0,0.033643874386325476,NaN,0.02859994932223344,NaN,NaN
97500.0,0.041724466090090576,NaN,NaN,0.033010385232046247,0.06956123001873493
98000.0,0.03851542936172336,0.0008046816219575703,0.01865456068480853,0.030332324964547297,0.07009872794151306
98500.0,NaN,NaN,NaN,NaN,0.04729494879332682
99000.0,0.019984536187257616,NaN,0.0010522181983105838,NaN,0.09455877542495728
99500.0,0.03765206709504128,NaN,0.011090360939851962,0.03528233684774022,0.0007288643973879516
100000.0,NaN,NaN,0.05243958096252754,NaN,0.04704521051219975
100500.0,0.0866282619535923,0.0013150100130587816,0.020536712466855532,NaN,NaN
101000.0,0.03765244036912918,0.0020662541792262346,0.021345883038520697,0.026293393440677652,0.02136238154489547
101500.0,0.003939391579478979,0.01239980140235275,0.035655807703733444,NaN,0.023773057386279106
102000.0,0.03443336179479957,NaN,0.010835696352296509,NaN,NaN
102500.0,0.02105420723091811,0.0012317877262830734,0.044322981916290395,NaN,0.018364064628258348
103000.0,0.040305928831609585,NaN,NaN,NaN,NaN
103500.0,0.041120871901512146,0.020575929161471624,0.010082176740979776,0.03627546257339418,0.054863748606294394
104000.0,0.017786589412329096,0.03047171328216791,0.03480028733611107,0.002790331607684493,NaN
104500.0,0.018466107780113816,0.01264498001546599,NaN,0.032632485369686035,NaN
105000.0,0.017173802974866703,NaN,NaN,0.0010799900919664651,0.03435302328892119
105500.0,0.022017165273427963,NaN,NaN,0.04549551506837209,NaN
106000.0,0.0019071681890636683,NaN,0.035747816087678075,0.02280597078060964,0.026858620913117193
106500.0,NaN,0.03634155914187431,0.0006299618980847299,0.055048405503233276,0.02335397443190838
107000.0,0.03005485952598974,NaN,0.0111978656379506,0.024635455454699695,0.034837997816794086
107500.0,0.02744220371823758,0.0012852082727476954,NaN,0.01199704299797304,0.09911530464887619
108000.0,0.03955759882228449,NaN,0.014120860229013488,0.01892405263580648,0.035543292760849
108500.0,0.002495724009349942,NaN,0.02395487236790359,0.0008506035665050149,0.00690815106354421
109000.0,0.04545757343940851,0.016749748727306724,NaN,NaN,0.035021949966903776
109500.0,0.10427634418010712,NaN,0.0003358532121637836,NaN,NaN
110000.0,0.08277479559183121,0.019384385072044097,0.05442594736814499,0.0018224675150122494,NaN
110500.0,0.013352264029284319,NaN,0.00018894486129283905,NaN,0.045418745368078814
111000.0,NaN,NaN,NaN,NaN,0.034591057477518915
111500.0,0.10776002705097198,NaN,0.000476845889352262,NaN,NaN
112000.0,0.034104883670806885,NaN,0.017293166296440177,0.03361302489388941,NaN
112500.0,0.050884999334812164,NaN,0.030365221842657775,0.035645049065351486,0.039236278130556454
113000.0,0.013063496560789645,0.0007030408014543355,0.0011067185550928116,0.02913233748404309,0.019075466759386473
113500.0,0.02923221720266156,0.0013358649836542706,0.009385991026647389,0.031612280319677666,0.07164768129587173
114000.0,0.004727787803858519,NaN,NaN,NaN,NaN
114500.0,0.03385113147087395,NaN,0.028738381803850643,0.04285643249750137,0.022255726717412473
115000.0,0.0010805726051330566,NaN,NaN,0.014211805508239195,0.07082049548625946
115500.0,NaN,NaN,0.0015134998830035329,NaN,0.03187223391028561
116000.0,0.02300944929011166,NaN,0.011854794339160434,0.0176351195666939,0.02264385389862582
116500.0,0.016292485827580094,NaN,0.0010382620384916663,NaN,0.00039312400622293353
117000.0,0.04093005135655403,0.0008287859527627006,0.01712130819214508,NaN,NaN
117500.0,0.03799499664455652,NaN,NaN,0.042359545826911926,NaN
118000.0,0.02434969334863126,0.03626443073153496,NaN,0.03028955458181112,0.07136612385511398
118500.0,0.02998215928673744,NaN,0.032296146266162395,NaN,0.046468011796241625
119000.0,0.04631406538343678,NaN,0.01804293216264341,0.04910863935947418,NaN
119500.0,0.01847474614623934,NaN,NaN,0.022985722741577775,NaN
120000.0,0.016549290157854557,NaN,0.036158159375190735,0.0006549444515258074,0.031048083677887917
120500.0,0.021303463930962607,NaN,0.023026882321573794,NaN,0.030806655064225197
121000.0,0.016311563702765854,0.012345112433346609,0.03339563116896897,0.021901365186204204,NaN
121500.0,0.01570468081627041,NaN,NaN,NaN,0.013550850097090006
122000.0,0.02872324879281223,NaN,0.00043321558041498065,NaN,0.06921584159135818
122500.0,0.02204890620695161,0.0005672497791238129,0.027287205343600362,NaN,NaN
123000.0,0.0030114606488496065,NaN,NaN,0.031154622440226376,0.020635008016688515
123500.0,NaN,0.0007607232837472111,NaN,0.02785807437612675,NaN
124000.0,0.02797802968416363,NaN,0.017301779040280962,0.018883317621657625,0.04535095145304998
124500.0,0.023449773353058846,0.03668152913451195,0.02749418669845909,NaN,0.0009046666673384607
125000.0,0.05416668578982353,0.035330455750226974,0.02816186100244522,NaN,0.01763967116130516
125500.0,NaN,NaN,NaN,0.07369966059923172,NaN
126000.0,0.0046739736571908,NaN,NaN,0.013223615154856816,0.021598291659756796
126500.0,0.02002719589897121,NaN,0.012172631153953261,0.0010614594211801887,0.04737926572644418
127000.0,0.0014714152785018086,NaN,0.035962726920843124,0.006299266126006842,0.05249175801873207
127500.0,0.025027733575552703,NaN,0.032649893313646317,NaN,0.04648370856254284
128000.0,0.01081653432144473,0.0005203866166993976,0.03594288375461474,0.03408440202474594,0.02370404048835755
128500.0,0.027273658629772917,NaN,0.0005096811655675992,0.0340602831565775,0.024613303298247048
129000.0,0.035188617155654356,0.06406507641077042,0.009654286914155819,0.0005179686122573912,0.03556514187948778
129500.0,0.0012637857580557466,0.014460678678005934,0.02386992482934147,0.02743316759976248,0.03484078869223595
130000.0,0.016125198156805708,NaN,0.03405717760324478,0.022251602611504495,NaN
130500.0,0.025205834332155064,NaN,0.020622537270537578,0.03542950963102547,0.021003289936925285
131000.0,0.06750679016113281,NaN,0.034270256757736206,0.1315886229276657,0.0356175352120772
131500.0,0.014510106023711463,NaN,0.007540259172674269,0.025623762980103493,0.017071932088583708
132000.0,0.030410440638661385,NaN,NaN,0.030291075335117056,0.013647692433247963
132500.0,0.027172288694418966,NaN,0.016929911100305617,NaN,NaN
133000.0,0.0035836156457662582,0.06102327633804331,NaN,NaN,NaN
133500.0,NaN,0.030456451898013864,0.014402706787222996,0.024493953614081774,NaN
134000.0,0.020234995085047558,NaN,0.0070094996073748915,0.0015101884491741657,NaN
134500.0,0.031306892620503075,0.001142154447734356,0.0008144173989421688,NaN,NaN
135000.0,NaN,0.0335690975189209,NaN,NaN,0.024365949522083003
135500.0,0.019988820761985455,NaN,0.024534047590956714,NaN,NaN
136000.0,0.025639609852805733,NaN,0.012537911632534815,0.025478663854300976,NaN
136500.0,NaN,NaN,0.018458778115018504,0.07805676758289337,0.0004131972382310778
137000.0,0.05650935508310795,NaN,0.005868615606838527,0.004523494280874729,0.03617017902433872
137500.0,0.02271205501165241,0.06879868358373642,0.024164509153342804,NaN,0.024297777566243895
138000.0,0.02580228541046381,NaN,0.020881248264534708,0.03345380760729313,NaN
138500.0,0.001899419876281172,0.009769103919097688,0.0009101507603190839,0.024097705570360024,0.017353073191770818
139000.0,NaN,0.03574415959883481,0.0009138063178397715,NaN,0.04488314036279917
139500.0,0.045598480850458145,0.0003781626292038709,0.020813432143768296,0.03647341592586599,0.00030291127040982246
140000.0,0.02533254970330745,0.000625802029389888,0.03585316196161633,0.022506922320462763,0.03211339543486247
140500.0,0.042210828582756224,NaN,0.011336716741789132,0.034997017588466406,0.03506968356668949
141000.0,0.036657542281318456,NaN,0.03596866503357887,0.06259873509407043,0.030797591531154467
141500.0,0.026279076518091773,NaN,0.020776349773061357,NaN,0.02534252877230756
142000.0,0.018876200105296448,0.009676654815848451,0.036919839680194855,0.07746995985507965,0.029908146292048816
142500.0,0.02445576707832515,0.0027237930335104465,0.028062257159035653,NaN,0.028093726781662554
143000.0,0.02992887517903,0.08783151215175167,0.01751386618707329,0.030857715755701065,0.03635504096746445
143500.0,0.0029452736489474773,0.019931689486838877,0.001164075336419046,NaN,NaN
144000.0,0.026805286575108767,0.025925822080656264,0.04816682827852977,0.04641429305128339,0.021632240148028357
144500.0,0.025766973238205537,NaN,0.014276452560443431,0.12248893827199936,0.012431192134196559
145000.0,0.012212338543031364,NaN,0.013389696541707963,0.025239443173632026,NaN
145500.0,0.009752217098139226,0.002754583489149809,0.013905569692724384,0.0029590565245598555,0.06806305050849915
146000.0,0.010180664935614914,0.0006386630702763796,0.019638298079371452,0.042105287313461304,0.02805691176617984
146500.0,0.03700738427384446,0.0003456035046838224,0.03399200737476349,NaN,0.05976200560689904
147000.0,NaN,NaN,0.0130607321698335,NaN,0.0008528785529051675
147500.0,NaN,0.01267108612228185,0.014752672286704183,0.025775230722501874,0.028722049668431282
148000.0,0.02404282210045494,NaN,NaN,0.0015812593046575785,NaN
148500.0,0.03798624500632286,NaN,NaN,0.013940125983208419,0.019175099208950996
149000.0,0.037896886467933655,0.022813486527108278,0.017469284328399226,NaN,0.07008349150419235
149500.0,0.017832563860186685,NaN,0.021609984958195126,0.035682596266269684,0.06951429446538289
150000.0,0.016583238495513797,0.023512143699917942,NaN,NaN,NaN
150500.0,0.0029562546173110605,NaN,0.0218472043517977,0.04164303024299443,0.0016249982872977853
151000.0,0.011395601945696398,0.03515584394335747,NaN,0.027520326897501945,NaN
151500.0,0.04798849692775144,0.035149892792105675,0.05343404598534107,0.09377358108758926,0.0390880765626207
152000.0,0.0034149109851568937,NaN,0.034627676010131836,0.02812433211753766,0.012410521662483612
152500.0,NaN,0.000716133217792958,0.007601268717553467,0.06138070300221443,0.03487187251448631
153000.0,0.038263058941811326,NaN,0.06155462563037872,0.0732407495379448,NaN
153500.0,0.0004568198637571186,0.00034143331383044523,0.0016015417641028762,NaN,0.03569683987492075
154000.0,0.028205859591253102,0.0348123200237751,0.00043873247341252863,0.048258130031172186,NaN
154500.0,0.009054683602880687,0.015589889662805945,NaN,0.004079768899828196,0.0351664274930954
155000.0,0.01404491775125886,0.02402685420626464,NaN,NaN,NaN
155500.0,0.014478077949024736,0.0033680235501378775,0.0006263589602895081,0.0025716377422213554,0.0003686762211145833
156000.0,0.03319454368320294,0.0180218901950866,0.014757178790750914,0.016354302945546805,NaN
156500.0,0.01310422802149939,0.012690708972513676,0.018316873063061696,0.09462620317935944,0.035783053789054976
157000.0,NaN,0.012405833498633001,0.034855416594331876,0.03139980944494406,NaN
157500.0,0.028146621328778564,0.0020490381866693497,NaN,0.031549198286873956,NaN
158000.0,0.017562755796825515,0.024864545344219852,0.0068835492129437625,NaN,0.04277189243293833
158500.0,0.019938740669749676,NaN,0.02103279322036542,NaN,0.06774790398776531
159000.0,0.009257866401458158,0.00035851122811436653,0.0006860048160888255,0.02756408342005064,0.03492062280565733
159500.0,0.028584361309185624,0.07244962453842163,0.014566055627074092,0.01655575734912418,NaN
160000.0,0.02604479424917372,0.034314632415771484,NaN,0.06382271647453308,0.03173617605061736
160500.0,0.019957072765100746,NaN,0.0075583266880130395,NaN,0.022967548063024878
161000.0,0.026042157784104347,NaN,0.07010512053966522,0.0024883998557925224,0.015456967987120152
161500.0,0.015586800805370634,0.011815698773716576,NaN,0.0178730079671368,NaN
162000.0,0.01470338282940377,NaN,NaN,0.03557814395753667,0.035637084394693375
162500.0,0.01815825985977426,NaN,0.031095663085579872,0.030673432839103044,0.05010542707168497
163000.0,0.013005102945802113,NaN,0.000520908462931402,0.013836419054617485,NaN
163500.0,0.03929029611754231,NaN,0.03281689062714577,0.04573437198996544,0.025148185664355487
164000.0,NaN,NaN,NaN,0.038424355420283975,NaN
164500.0,0.0197152573770533,0.018531861176597886,NaN,0.03180451383814216,NaN
165000.0,0.04416918413092693,0.028899692073173354,NaN,NaN,0.042280780927588545
165500.0,0.01705042482353747,0.03960281968466006,0.018728816696238937,NaN,NaN
166000.0,0.04239931330084801,NaN,0.009188287280267105,0.013279944239184261,NaN
166500.0,NaN,NaN,0.01745786156388931,0.040233633351615734,NaN
167000.0,0.017964136321097612,0.030459936291056994,0.014292081640451215,0.0021808703895658255,0.05128387739144576
167500.0,0.03758684732019901,NaN,0.017658858277718535,0.0947481170296669,NaN
168000.0,0.014828123377810698,0.008665842743357643,0.011998123586333046,0.042692720890045166,NaN
