frames,no_epsilon_z,no_epsilon_rnd,local,simple,normal
207500.0,11757,16065,8625,11092,10883.0
208000.0,11774,16085,8641,11104,10907.0
208500.0,11788,16099,8652,11112,10923.0
209000.0,11801,16117,8668,11125,10955.0
209500.0,11810,16127,8682,11135,10974.0
210000.0,11820,16135,8693,11144,10993.0
210500.0,11833,16152,8706,11159,11022.0
211000.0,11843,16164,8720,11173,11049.0
211500.0,11855,16178,8731,11185,11074.0
212000.0,11867,16191,8743,11195,11111.0
212500.0,11877,16208,8767,11211,11135.0
213000.0,11887,16224,8780,11226,11170.0
213500.0,11903,16234,8793,11238,11203.0
214000.0,11917,16252,8812,11258,11230.0
214500.0,11927,16265,8829,11276,11263.0
215000.0,11937,16277,8844,11288,11296.0
215500.0,11947,16293,8856,11301,11326.0
216000.0,11955,16306,8871,11312,11341.0
216500.0,11965,16315,8885,11329,11362.0
217000.0,11986,16330,8894,11343,11381.0
217500.0,12003,16344,8909,11353,11401.0
218000.0,12017,16356,8928,11379,11416.0
218500.0,12030,16366,8935,11392,11433.0
219000.0,12044,16378,8946,11410,11454.0
219500.0,12053,16388,8960,11416,11466.0
220000.0,12066,16402,8974,11432,11475.0
220500.0,12075,16415,8987,11445,11492.0
221000.0,12086,16424,8998,11453,11505.0
221500.0,12095,16438,9009,11467,11513.0
222000.0,12107,16452,9026,11479,11523.0
222500.0,12116,16465,9041,11494,11536.0
223000.0,12128,16472,9049,11503,11548.0
223500.0,12134,16484,9067,11516,11565.0
224000.0,12148,16500,9087,11522,11582.0
224500.0,12158,16515,9096,11530,11605.0
225000.0,12172,16537,9111,11549,11626.0
225500.0,12183,16545,9126,11557,11640.0
226000.0,12191,16556,9144,11568,11657.0
226500.0,12201,16566,9158,11588,11675.0
227000.0,12212,16577,9170,11597,11694.0
227500.0,12223,16593,9180,11608,11712.0
228000.0,12236,16606,9200,11622,11738.0
228500.0,12248,16619,9231,11633,11761.0
229000.0,12261,16631,9253,11646,11777.0
229500.0,12276,16643,9268,11666,11795.0
230000.0,12289,16653,9293,11685,11824.0
230500.0,12305,16671,9320,11702,11846.0
231000.0,12321,16680,9345,11717,11865.0
231500.0,12338,16690,9361,11724,11885.0
232000.0,12350,16698,9372,11735,11902.0
232500.0,12361,16711,9387,11744,11924.0
233000.0,12369,16717,9404,11755,11949.0
233500.0,12384,16732,9418,11771,11971.0
234000.0,12394,16742,9437,11788,11990.0
234500.0,12409,16754,9453,11803,12020.0
235000.0,12416,16765,9466,11813,12042.0
235500.0,12423,16777,9484,11825,12068.0
236000.0,12433,16784,9499,11837,12091.0
236500.0,12442,16796,9513,11848,12103.0
237000.0,12454,16806,9524,11858,12122.0
237500.0,12464,16820,9536,11874,12138.0
238000.0,12479,16827,9544,11880,12149.0
238500.0,12484,16842,9554,11890,12162.0
239000.0,12493,16858,9572,11902,12174.0
239500.0,12512,16871,9593,11916,12194.0
240000.0,12520,16891,9613,11926,12208.0
240500.0,12531,16911,9629,11934,12231.0
241000.0,12541,16917,9637,11945,12247.0
241500.0,12549,16928,9657,11958,12267.0
242000.0,12556,16938,9678,11971,12287.0
242500.0,12562,16947,9693,11987,12305.0
243000.0,12575,16964,9703,12003,12319.0
243500.0,12587,16977,9712,12018,12343.0
244000.0,12593,16988,9730,12034,12356.0
244500.0,12605,16996,9740,12044,12371.0
245000.0,12623,17006,9763,12061,12389.0
245500.0,12635,17025,9779,12076,12403.0
246000.0,12642,17031,9791,12086,12415.0
246500.0,12657,17041,9809,12102,12433.0
247000.0,12668,17050,9819,12115,12444.0
