frames,no_epsilon_z,no_epsilon_rnd,local,simple,normal
72000.0,1705141360.079299,1704976906.8105676,1704899239.7369852,1704644355.1275468,1704586122.4123983
72500.0,1705141365.665301,1704976912.6480665,1704899246.802984,1704644361.2454588,1704586128.246398
73000.0,1705141371.084299,1704976918.7480662,1704899254.0654845,1704644367.2904615,1704586134.2593992
73500.0,1705141376.4918013,1704976924.9405663,1704899261.3654842,1704644373.2959852,1704586140.177397
74000.0,1705141381.941299,1704976930.922568,1704899268.6979847,1704644379.3624625,1704586145.8528996
74500.0,1705141387.543299,1704976936.7965684,1704899276.1254866,1704644385.4029613,1704586151.8128977
75000.0,1705141392.951301,1704976942.7845662,1704899283.241485,1704644391.4974601,1704586157.6448977
75500.0,1705141399.4147992,1704976950.0355694,1704899292.093484,1704644398.7384589,1704586164.7013974
76000.0,1705141404.8017988,1704976956.3880684,1704899299.8379843,1704644404.6984599,1704586170.536897
76500.0,1705141410.191299,1704976962.570566,1704899306.735984,1704644410.6624615,1704586176.277397
77000.0,1705141415.6388001,1704976968.711067,1704899313.5659845,1704644416.573959,1704586182.004897
77500.0,1705141421.0658016,1704976974.683567,1704899320.4639857,1704644423.1284614,1704586187.734899
78000.0,1705141426.450799,1704976980.5665681,1704899327.5264843,1704644429.218462,1704586193.4378972
78500.0,1705141431.8457997,1704976986.2975676,1704899334.7934847,1704644435.2734594,1704586199.3078997
79000.0,1705141437.2827988,1704976992.2675672,1704899341.9704843,1704644440.9904594,1704586205.3668969
79500.0,1705141442.6652997,1704976998.692066,1704899348.7624831,1704644446.9494615,1704586211.1948981
80000.0,1705141448.0373013,1704977005.1375685,1704899355.6729844,1704644453.251047,1704586217.173897
80500.0,1705141454.6768007,1704977012.6780686,1704899364.5899844,1704644460.1969604,1704586224.1528978
81000.0,1705141460.0442991,1704977019.0800672,1704899371.3509834,1704644466.4019601,1704586230.0573988
81500.0,1705141465.4207995,1704977025.5000663,1704899378.1074839,1704644472.3714616,1704586235.778898
82000.0,1705141470.8062994,1704977031.910068,1704899384.913984,1704644478.1339595,1704586241.8928995
82500.0,1705141476.1723006,1704977038.1845677,1704899391.7354844,1704644483.916461,1704586248.2824
83000.0,1705141481.5652997,1704977044.5060682,1704899398.7984831,1704644489.7629597,1704586254.6223972
83500.0,1705141487.0233524,1704977050.7625663,1704899405.791984,1704644495.693962,1704586260.7533998
84000.0,1705141492.401301,1704977057.125067,1704899412.8389843,1704644502.011961,1704586266.808897
84500.0,1705141497.8017988,1704977063.493067,1704899419.4799833,1704644508.476459,1704586272.582897
85000.0,1705141503.2277992,1704977069.6840677,1704899426.4844844,1704644514.964459,1704586278.5618973
85500.0,1705141509.628299,1704977077.1355684,1704899434.7249844,1704644522.116461,1704586285.8408978
86000.0,1705141515.0278552,1704977083.5900664,1704899441.830984,1704644528.3284593,1704586291.779397
86500.0,1705141520.6302989,1704977090.3301501,1704899448.6824865,1704644534.88846,1704586297.6488976
87000.0,1705141525.9792993,1704977096.3140683,1704899455.8054829,1704644541.556961,1704586303.565397
87500.0,1705141531.4432998,1704977102.3970659,1704899463.0569859,1704644547.980459,1704586309.3028967
88000.0,1705141536.8123012,1704977108.783566,1704899469.703984,1704644554.4439614,1704586315.0413973
88500.0,1705141542.2413018,1704977114.9300687,1704899476.4594846,1704644560.776961,1704586320.9618967
89000.0,1705141547.651301,1704977120.836569,1704899483.2244837,1704644567.0284612,1704586326.708397
89500.0,1705141553.0137994,1704977126.680066,1704899490.1254826,1704644573.4694598,1704586332.6133966
90000.0,1705141558.3827991,1704977132.572566,1704899497.450485,1704644579.7449625,1704586338.7223966
90500.0,1705141564.922799,1704977139.784087,1704899505.7979844,1704644587.1674614,1704586345.6144001
91000.0,1705141570.329799,1704977145.6880658,1704899512.4999833,1704644593.4869618,1704586351.424897
91500.0,1705141575.6932995,1704977151.8260682,1704899519.134483,1704644600.1304626,1704586357.6928985
92000.0,1705141581.1033013,1704977157.7985668,1704899525.741985,1704644606.3664613,1704586363.7503982
92500.0,1705141586.6713011,1704977163.674066,1704899532.540484,1704644612.5699592,1704586369.687899
93000.0,1705141592.0287988,1704977169.5940683,1704899539.1974826,1704644618.7904599,1704586375.581899
93500.0,1705141597.4597998,1704977175.5775666,1704899546.0274825,1704644625.0660458,1704586381.8253994
94000.0,1705141602.8273005,1704977181.5035658,1704899552.8764842,1704644631.2254624,1704586388.3118992
94500.0,1705141608.2904017,1704977187.473066,1704899560.0234861,1704644637.4644594,1704586394.520397
95000.0,1705141613.6752994,1704977193.5160677,1704899566.9589841,1704644643.6204615,1704586400.7058964
95500.0,1705141620.098799,1704977200.6405675,1704899575.3214853,1704644650.9769614,1704586407.968899
96000.0,1705141625.5082994,1704977206.659066,1704899582.1844835,1704644657.1544614,1704586414.6233995
96500.0,1705141630.873299,1704977212.5750668,1704899588.8719845,1704644663.5604615,1704586421.6573987
97000.0,1705141636.2372992,1704977218.786567,1704899595.4574838,1704644669.82496,1704586427.790399
97500.0,1705141641.6807997,1704977224.7810667,1704899602.5674832,1704644676.085962,1704586434.3898969
98000.0,1705141647.1242993,1704977230.7285678,1704899609.5164857,1704644682.5479605,1704586440.6923988
98500.0,1705141652.632299,1704977236.7955658,1704899616.2444851,1704644688.7134593,1704586447.1339324
99000.0,1705141658.1013012,1704977242.7090676,1704899623.149987,1704644694.9004612,1704586453.3303974
99500.0,1705141663.6382992,1704977248.6720657,1704899630.2609842,1704644701.0934591,1704586459.1974
100000.0,1705141669.0647988,1704977254.564566,1704899636.8569832,1704644708.1144607,1704586465.0478988
100500.0,1705141676.1567776,1704977262.3162289,1704899645.697983,1704644716.9120872,1704586472.6324923
101000.0,1705141681.564775,1704977268.1967282,1704899652.413485,1704644722.9655886,1704586478.4169898
101500.0,1705141686.9512746,1704977274.1177306,1704899659.5324836,1704644729.158091,1704586484.2549891
102000.0,1705141692.4182758,1704977280.1257296,1704899666.694983,1704644736.0905879,1704586489.9469893
102500.0,1705141697.782276,1704977286.3157284,1704899674.4754848,1704644742.4085886,1704586495.6589906
103000.0,1705141703.1832747,1704977292.4332285,1704899681.624485,1704644748.7365885,1704586501.5154896
103500.0,1705141708.5992744,1704977298.4782288,1704899688.6519823,1704644755.1575894,1704586507.2299907
104000.0,1705141714.038275,1704977304.4382303,1704899696.0744827,1704644761.5295904,1704586512.94049
104500.0,1705141719.5162766,1704977310.4497285,1704899703.1110492,1704644767.9020867,1704586518.6444895
105000.0,1705141724.8997765,1704977316.423731,1704899710.0849843,1704644774.0740879,1704586524.2669904
105500.0,1705141731.3422747,1704977323.5432284,1704899718.160484,1704644781.490588,1704586531.363489
106000.0,1705141736.8062751,1704977329.591229,1704899724.7849836,1704644787.7295861,1704586537.121989
106500.0,1705141742.193275,1704977335.4792302,1704899731.3969846,1704644794.2405899,1704586542.7719886
107000.0,1705141747.5932753,1704977341.5262306,1704899738.247984,1704644800.5600898,1704586548.4774907
107500.0,1705141753.0042746,1704977347.6637287,1704899744.9054837,1704644806.9690883,1704586554.203489
108000.0,1705141758.4092746,1704977353.5477285,1704899751.617483,1704644813.2390876,1704586559.9344895
108500.0,1705141763.8482752,1704977359.5277295,1704899758.605985,1704644819.5960875,1704586565.711989
109000.0,1705141769.2622747,1704977365.5992286,1704899765.6829834,1704644825.8835871,1704586571.4794905
109500.0,1705141774.7072763,1704977371.5317311,1704899772.4609828,1704644832.1310885,1704586577.1884904
110000.0,1705141780.1972747,1704977378.1572318,1704899779.826484,1704644838.4450867,1704586582.9939895
110500.0,1705141786.8177752,1704977385.9242284,1704899788.3339846,1704644845.698088,1704586590.0114899
111000.0,1705141792.2467747,1704977391.9312286,1704899795.653985,1704644852.078588,1704586595.873489
111500.0,1705141797.6192765,1704977398.163731,1704899802.338984,1704644858.3820891,1704586601.706492
112000.0,1705141802.9857762,1704977404.1587296,1704899808.9914854,1704644864.9925869,1704586607.5389895
112500.0,1705141808.3837748,1704977409.9957306,1704899816.0219846,1704644871.292587,1704586613.417491
113000.0,1705141813.7447746,1704977416.090731,1704899822.9504836,1704644877.4855888,1704586619.1399922
113500.0,1705141819.1912746,1704977422.099229,1704899829.8709836,1704644883.8195882,1704586624.904989
114000.0,1705141824.5367749,1704977428.1132312,1704899836.8114855,1704644890.0845883,1704586630.8534896
114500.0,1705141829.9772747,1704977434.1272285,1704899843.5854843,1704644896.5055873,1704586636.524491
115000.0,1705141835.4132743,1704977440.066229,1704899850.640986,1704644902.6855886,1704586642.2234936
115500.0,1705141841.8747768,1704977447.0612314,1704899858.7484825,1704644910.1120865,1704586648.8839912
116000.0,1705141847.3892748,1704977452.8087306,1704899865.7389834,1704644916.6050868,1704586654.67499
116500.0,1705141852.8767767,1704977458.3787284,1704899872.452984,1704644922.5750864,1704586660.287491
117000.0,1705141858.2597754,1704977463.963731,1704899879.044985,1704644928.6700873,1704586666.22799
117500.0,1705141863.6637752,1704977469.5962286,1704899885.9499846,1704644934.4685864,1704586672.4104903
118000.0,1705141869.0252757,1704977475.3587317,1704899893.4839838,1704644940.7240872,1704586678.4954913
118500.0,1705141874.410277,1704977482.1422284,1704899900.3534832,1704644947.0400884,1704586684.6734886
119000.0,1705141879.7862763,1704977488.27023,1704899907.171484,1704644953.0900862,1704586690.6399891
119500.0,1705141885.183776,1704977494.3357308,1704899913.8494847,1704644959.2800868,1704586696.8834898
120000.0,1705141890.6212752,1704977500.741731,1704899920.8009875,1704644965.6725864,1704586702.9929895
120500.0,1705141897.091275,1704977508.2987297,1704899930.250486,1704644973.2285893,1704586710.0434906
121000.0,1705141902.4627767,1704977514.502229,1704899937.138485,1704644980.0920866,1704586716.1664915
121500.0,1705141908.028778,1704977520.6022308,1704899943.977484,1704644986.3640866,1704586722.3074908
122000.0,1705141913.544275,1704977526.757731,1704899950.7159853,1704644993.0485876,1704586728.3594887
122500.0,1705141919.017277,1704977532.8602304,1704899958.161986,1704644999.437586,1704586734.2464888
123000.0,1705141924.4007766,1704977538.9777303,1704899965.1314828,1704645005.689089,1704586740.22449
123500.0,1705141929.8092773,1704977545.3042305,1704899972.0394838,1704645012.1830866,1704586745.963489
124000.0,1705141935.1842747,1704977551.44173,1704899979.1659827,1704645018.4595876,1704586751.6299915
124500.0,1705141940.6227748,1704977557.7177312,1704899986.2384827,1704645024.7200885,1704586757.3404891
125000.0,1705141945.9557748,1704977563.8417284,1704899993.571984,1704645031.0680895,1704586763.023489
125500.0,1705141952.4382775,1704977571.1957288,1704900002.3459845,1704645038.5585887,1704586769.833491
126000.0,1705141957.8427746,1704977577.3552291,1704900009.113483,1704645044.9390886,1704586775.493991
126500.0,1705141963.2637749,1704977583.5232296,1704900015.8529837,1704645051.1970882,1704586781.3839896
127000.0,1705141968.7107773,1704977589.6567295,1704900023.0584865,1704645058.6990864,1704586787.282991
127500.0,1705141974.1507747,1704977595.7342303,1704900029.9129827,1704645065.240589,1704586793.1509905
128000.0,1705141979.7507756,1704977601.8852296,1704900036.785985,1704645071.7040887,1704586799.3639889
128500.0,1705141985.2357776,1704977608.463731,1704900043.756984,1704645077.9700885,1704586805.3334887
129000.0,1705141990.6072757,1704977615.2572286,1704900050.9984848,1704645084.2070866,1704586811.3324897
129500.0,1705141995.9972749,1704977621.2927299,1704900058.2274847,1704645090.5590863,1704586817.2484887
130000.0,1705142001.3657749,1704977627.3597312,1704900064.9829826,1704645096.9040868,1704586822.8699892
130500.0,1705142007.8127747,1704977634.5227299,1704900073.0629847,1704645104.1605864,1704586829.6519895
131000.0,1705142013.1702774,1704977640.6087308,1704900079.662984,1704645110.4010887,1704586835.7214901
131500.0,1705142018.5897748,1704977646.7267306,1704900086.7454846,1704645116.6390862,1704586841.6304905
132000.0,1705142023.941276,1704977652.7512298,1704900094.517484,1704645123.1645885,1704586847.355491
132500.0,1705142029.3387752,1704977658.8927293,1704900101.8769855,1704645129.7135863,1704586853.1674888
133000.0,1705142034.7847745,1704977664.90823,1704900108.9029853,1704645135.889088,1704586858.9219894
133500.0,1705142040.2322748,1704977671.003731,1704900115.9929836,1704645142.2120895,1704586864.9389896
134000.0,1705142045.7727764,1704977677.2182305,1704900122.891484,1704645148.697086,1704586870.7814894
134500.0,1705142051.2522764,1704977683.3047283,1704900129.7069836,1704645155.2240865,1704586876.507989
135000.0,1705142056.6667757,1704977689.4572287,1704900136.2104838,1704645161.8330865,1704586882.729989
135500.0,1705142063.119275,1704977696.5737298,1704900144.0494833,1704645169.6390889,1704586889.8089912
136000.0,1705142068.5647767,1704977702.6327283,1704900150.9844828,1704645176.2180886,1704586895.6769888
136500.0,1705142073.9492767,1704977708.6647308,1704900158.249984,1704645182.3595867,1704586901.558489
137000.0,1705142079.4142754,1704977714.7107303,1704900165.2174838,1704645188.6945865,1704586907.2349887
137500.0,1705142084.8177772,1704977720.690229,1704900171.990984,1704645195.2415862,1704586913.06799
138000.0,1705142090.1862748,1704977726.6457303,1704900179.677986,1704645201.3205886,1704586918.84199
138500.0,1705142095.5552747,1704977732.6512299,1704900186.8244843,1704645207.2785878,1704586924.6209888
139000.0,1705142100.9652767,1704977738.6307285,1704900193.305483,1704645213.4285874,1704586930.67649
139500.0,1705142106.3817747,1704977744.8317297,1704900199.2384825,1704645219.6530886,1704586936.327989
140000.0,1705142111.934276,1704977750.8917308,1704900204.9449825,1704645226.6140866,1704586942.1534896
140500.0,1705142118.3562748,1704977758.3012285,1704900211.7774825,1704645233.7230895,1704586949.083489
141000.0,1705142123.7462745,1704977764.8087287,1704900217.5254824,1704645239.845586,1704586954.9509916
141500.0,1705142129.135776,1704977771.2682295,1704900223.444484,1704645246.0260863,1704586960.913989
142000.0,1705142134.5412755,1704977777.1752317,1704900229.1379845,1704645252.1555865,1704586966.6474888
142500.0,1705142139.968277,1704977783.2217283,1704900234.8544846,1704645258.646087,1704586972.3179915
