frames,local,simple,normal
274000.0,0.9,0.9,0.9
274500.0,0.9,0.9,0.9
275000.0,0.9,0.9,0.9
275500.0,0.9,0.9,0.9
276000.0,0.9,0.9,0.9
276500.0,0.9,0.9,0.9
277000.0,0.9,0.9,0.9
277500.0,0.9,0.9,0.9
278000.0,0.9,0.9,0.9
278500.0,0.9,0.9,0.9
279000.0,0.9,0.9,0.9
279500.0,0.9,0.9,0.9
280000.0,0.9,0.9,0.9
280500.0,0.9,0.9,0.9
281000.0,0.9,0.9,0.9
281500.0,0.9,0.9,0.9
282000.0,0.9,0.9,0.9
282500.0,0.9,0.9,0.9
283000.0,0.9,0.9,0.9
283500.0,0.9,0.9,0.9
284000.0,0.9,0.9,0.9
284500.0,0.9,0.9,0.9
285000.0,0.9,0.9,0.9
285500.0,0.9,0.9,0.9
286000.0,0.9,0.9,0.9
286500.0,0.9,0.9,0.9
287000.0,0.9,0.9,0.9
287500.0,0.9,0.9,0.9
288000.0,0.9,0.9,0.9
288500.0,0.9,0.9,0.9
289000.0,0.9,0.9,0.9
289500.0,0.9,0.9,0.9
290000.0,0.9,0.9,0.9
290500.0,0.9,0.9,0.9
291000.0,0.9,0.9,0.9
291500.0,0.9,0.9,0.9
292000.0,0.9,0.9,0.9
292500.0,0.9,0.9,0.9
293000.0,0.9,0.9,0.9
293500.0,0.9,0.9,0.9
294000.0,0.9,0.9,0.9
294500.0,0.9,0.9,0.9
295000.0,0.9,0.9,0.9
295500.0,0.9,0.9,0.9
296000.0,0.9,0.9,0.9
296500.0,0.9,0.9,0.9
297000.0,0.9,0.9,0.9
297500.0,0.9,0.9,0.9
298000.0,0.9,0.9,0.9
298500.0,0.9,0.9,0.9
299000.0,0.9,0.9,0.9
299500.0,0.9,0.9,0.9
300000.0,0.9,0.9,0.9
300500.0,0.9,0.9,0.9
301000.0,0.9,0.9,0.9
301500.0,0.9,0.9,0.9
302000.0,0.9,0.9,0.9
302500.0,0.9,0.9,0.9
303000.0,0.9,0.9,0.9
303500.0,0.9,0.9,0.9
304000.0,0.9,0.9,0.9
304500.0,0.9,0.9,0.9
305000.0,0.9,0.9,0.9
305500.0,0.9,0.9,0.9
306000.0,0.9,0.9,0.9
306500.0,0.9,0.9,0.9
307000.0,0.9,0.9,0.9
307500.0,0.9,0.9,0.9
308000.0,0.9,0.9,0.9
308500.0,0.9,0.9,0.9
309000.0,0.9,0.9,0.9
309500.0,0.9,0.9,0.9
310000.0,0.9,0.9,0.9
310500.0,0.9,0.9,0.9
311000.0,0.9,0.9,0.9
311500.0,0.9,0.9,0.9
312000.0,0.9,0.9,0.9
312500.0,0.9,0.9,0.9
313000.0,0.9,0.9,0.9
313500.0,0.9,0.9,0.9
314000.0,0.9,0.9,0.9
314500.0,0.9,0.9,0.9
315000.0,0.9,0.9,0.9
315500.0,0.9,0.9,0.9
316000.0,0.9,0.9,0.9
316500.0,0.9,0.9,0.9
317000.0,0.9,0.9,0.9
317500.0,0.9,0.9,0.9
318000.0,0.9,0.9,0.9
318500.0,0.9,0.9,0.9
319000.0,0.9,0.9,0.9
319500.0,0.9,0.9,0.9
320000.0,0.9,0.9,0.9
320500.0,0.9,0.9,0.9
321000.0,0.9,0.9,0.9
321500.0,0.9,0.9,0.9
322000.0,0.9,0.9,0.9
322500.0,0.9,0.9,0.9
323000.0,0.9,0.9,0.9
323500.0,0.9,0.9,0.9
324000.0,0.9,0.9,0.9
324500.0,0.9,0.9,0.9
325000.0,0.9,0.9,0.9
325500.0,0.9,0.9,0.9
326000.0,0.9,0.9,0.9
326500.0,0.9,0.9,0.9
327000.0,0.9,0.9,0.9
327500.0,0.9,0.9,0.9
328000.0,0.9,0.9,0.9
328500.0,0.9,0.9,0.9
329000.0,0.9,0.9,0.9
329500.0,0.9,0.9,0.9
330000.0,0.9,0.9,0.9
330500.0,0.9,0.9,0.9
331000.0,0.9,0.9,0.9
331500.0,0.9,0.9,0.9
332000.0,0.9,0.9,0.9
332500.0,0.9,0.9,0.9
333000.0,0.9,0.9,0.9
333500.0,0.9,0.9,0.9
334000.0,0.9,0.9,0.9
334500.0,0.9,0.9,0.9
335000.0,0.9,0.9,0.9
335500.0,0.9,0.9,0.9
336000.0,0.9,0.9,0.9
336500.0,0.9,0.9,0.9
337000.0,0.9,0.9,0.9
337500.0,0.9,0.9,0.9
338000.0,0.9,0.9,0.9
338500.0,0.9,0.9,0.9
339000.0,0.9,0.9,0.9
339500.0,0.9,0.9,0.9
340000.0,0.9,0.9,0.9
340500.0,0.9,0.9,0.9
341000.0,0.9,0.9,0.9
341500.0,0.9,0.9,0.9
342000.0,0.9,0.9,0.9
342500.0,0.9,0.9,0.9
343000.0,0.9,0.9,0.9
343500.0,0.9,0.9,0.9
344000.0,0.9,0.9,0.9
344500.0,0.9,0.9,0.9
345000.0,0.9,0.9,0.9
345500.0,0.9,0.9,0.9
346000.0,0.9,0.9,0.9
346500.0,0.9,0.9,0.9
347000.0,0.9,0.9,0.9
347500.0,0.9,0.9,0.9
348000.0,0.9,0.9,0.9
348500.0,0.9,0.9,0.9
349000.0,0.9,0.9,0.9
349500.0,0.9,0.9,0.9
350000.0,0.9,0.9,0.9
350500.0,0.9,0.9,0.9
351000.0,0.9,0.9,0.9
351500.0,0.9,0.9,0.9
352000.0,0.9,0.9,0.9
352500.0,0.9,0.9,0.9
353000.0,0.9,0.9,0.9
353500.0,0.9,0.9,0.9
354000.0,0.9,0.9,0.9
354500.0,0.9,0.9,0.9
355000.0,0.9,0.9,0.9
355500.0,0.9,0.9,0.9
356000.0,0.9,0.9,0.9
356500.0,0.9,0.9,0.9
357000.0,0.9,0.9,0.9
357500.0,0.9,0.9,0.9
358000.0,0.9,0.9,0.9
358500.0,0.9,0.9,0.9
359000.0,0.9,0.9,0.9
359500.0,0.9,0.9,0.9
360000.0,0.9,0.9,0.9
360500.0,0.9,0.9,0.9
361000.0,0.9,0.9,0.9
361500.0,0.9,0.9,0.9
362000.0,0.9,0.9,0.9
362500.0,0.9,0.9,0.9
363000.0,0.9,0.9,0.9
363500.0,0.9,0.9,0.9
364000.0,0.9,0.9,0.9
364500.0,0.9,0.9,0.9
365000.0,0.9,0.9,0.9
365500.0,0.9,0.9,0.9
366000.0,0.9,0.9,0.9
366500.0,0.9,0.9,0.9
367000.0,0.9,0.9,0.9
367500.0,0.9,0.9,0.9
368000.0,0.9,0.9,0.9
368500.0,0.9,0.9,0.9
369000.0,0.9,0.9,0.9
369500.0,0.9,0.9,0.9
370000.0,0.9,0.9,0.9
370500.0,0.9,0.9,0.9
371000.0,0.9,0.9,0.9
371500.0,0.9,0.9,0.9
372000.0,0.9,0.9,0.9
372500.0,0.9,0.9,0.9
373000.0,0.9,0.9,0.9
373500.0,0.9,0.9,0.9
374000.0,0.9,0.9,0.9
374500.0,0.9,0.9,0.9
375000.0,0.9,0.9,0.9
375500.0,0.9,0.9,0.9
376000.0,0.9,0.9,0.9
376500.0,0.9,0.9,0.9
377000.0,0.9,0.9,0.9
377500.0,0.9,0.9,0.9
378000.0,0.9,0.9,0.9
378500.0,0.9,0.9,0.9
379000.0,0.9,0.9,0.9
379500.0,0.9,0.9,0.9
380000.0,0.9,0.9,0.9
380500.0,0.9,0.9,0.9
381000.0,0.9,0.9,0.9
381500.0,0.9,0.9,0.9
382000.0,0.9,0.9,0.9
382500.0,0.9,0.9,0.9
383000.0,0.9,0.9,0.9
383500.0,0.9,0.9,0.9
384000.0,0.9,0.9,0.9
384500.0,0.9,0.9,0.9
385000.0,0.9,0.9,0.9
385500.0,0.9,0.9,0.9
386000.0,0.9,0.9,0.9
386500.0,0.9,0.9,0.9
387000.0,0.9,0.9,0.9
387500.0,0.9,0.9,0.9
388000.0,0.9,0.9,0.9
388500.0,0.9,0.9,0.9
389000.0,0.9,0.9,0.9
389500.0,0.9,0.9,0.9
390000.0,0.9,0.9,0.9
390500.0,0.9,0.9,0.9
391000.0,0.9,0.9,0.9
391500.0,0.9,0.9,0.9
392000.0,0.9,0.9,0.9
392500.0,0.9,0.9,0.9
393000.0,0.9,0.9,0.9
393500.0,0.9,0.9,0.9
394000.0,0.9,0.9,0.9
394500.0,0.9,0.9,0.9
395000.0,0.9,0.9,0.9
395500.0,0.9,0.9,0.9
396000.0,0.9,0.9,0.9
396500.0,0.9,0.9,0.9
397000.0,0.9,0.9,0.9
397500.0,0.9,0.9,0.9
398000.0,0.9,0.9,0.9
398500.0,0.9,0.9,0.9
399000.0,0.9,0.9,0.9
399500.0,0.9,0.9,0.9
400000.0,0.9,0.9,0.9
400500.0,0.9,0.9,0.9
401000.0,0.9,0.9,0.9
401500.0,0.9,0.9,0.9
402000.0,0.9,0.9,0.9
402500.0,0.9,0.9,0.9
403000.0,0.9,0.9,0.9
403500.0,0.9,0.9,0.9
404000.0,0.9,0.9,0.9
404500.0,0.9,0.9,0.9
405000.0,0.9,0.9,0.9
405500.0,0.9,0.9,0.9
406000.0,0.9,0.9,0.9
406500.0,0.9,0.9,0.9
407000.0,0.9,0.9,0.9
407500.0,0.9,0.9,0.9
408000.0,0.9,0.9,0.9
408500.0,0.9,0.9,0.9
