frames,no_epsilon_rnd,no_epsilon_z,local,normal,simple
412500.0,0,0,1,1,3
413000.0,0,2,3,3,0
413500.0,1,0,0,3,3
414000.0,1,2,3,3,3
414500.0,0,0,2,2,3
415000.0,1,2,0,3,3
415500.0,1,2,3,3,3
416000.0,1,2,3,3,3
416500.0,0,2,3,1,0
417000.0,1,0,3,3,3
417500.0,1,2,3,3,1
418000.0,1,2,3,3,3
418500.0,0,2,0,2,3
419000.0,0,0,3,3,3
419500.0,0,2,3,0,0
420000.0,0,1,3,3,3
420500.0,0,0,3,1,3
421000.0,0,0,3,3,0
421500.0,1,2,3,3,3
422000.0,0,1,2,3,1
422500.0,0,2,0,1,2
423000.0,0,1,3,3,3
423500.0,0,2,0,3,3
424000.0,0,2,0,3,2
424500.0,0,2,3,1,2
425000.0,0,2,3,2,3
425500.0,0,2,3,1,2
426000.0,0,2,0,3,2
426500.0,0,2,3,3,2
427000.0,0,2,3,3,3
427500.0,0,0,3,3,3
428000.0,0,0,3,3,2
428500.0,0,2,3,3,3
429000.0,1,2,2,3,3
429500.0,0,2,3,3,0
430000.0,0,2,2,3,3
430500.0,0,1,3,3,3
431000.0,0,2,2,3,3
431500.0,0,0,3,3,2
432000.0,0,0,3,1,3
432500.0,0,0,3,3,3
433000.0,0,2,3,3,3
433500.0,0,2,3,0,3
434000.0,0,1,2,2,0
434500.0,0,0,3,3,3
435000.0,1,2,3,1,3
435500.0,0,2,3,0,3
436000.0,0,2,2,3,3
436500.0,0,2,2,3,3
437000.0,0,2,0,3,1
437500.0,1,2,3,3,3
438000.0,0,0,3,3,3
438500.0,0,2,1,1,3
439000.0,0,0,2,1,2
439500.0,1,0,3,2,2
440000.0,1,2,3,2,3
440500.0,0,2,1,3,0
441000.0,1,2,3,3,2
441500.0,1,0,1,2,1
442000.0,0,2,3,3,3
442500.0,0,1,2,1,0
443000.0,0,1,2,3,3
443500.0,1,0,3,3,3
444000.0,0,2,3,3,3
444500.0,0,0,2,3,3
445000.0,0,2,3,3,2
445500.0,0,0,3,2,2
446000.0,1,0,1,3,1
446500.0,0,2,0,1,3
447000.0,1,0,3,3,3
447500.0,1,0,0,3,0
448000.0,0,0,3,3,0
448500.0,1,2,0,3,0
449000.0,0,0,3,1,1
449500.0,1,0,3,3,3
