frames,no_epsilon_rnd,no_epsilon_z,local,normal,simple
72000.0,2.3283064365386963e-10,2.270098775625229e-09,9.313225746154785e-10,-1.2223608791828156e-09,-2.0372681319713593e-09
72500.0,3.2014213502407074e-10,3.4924596548080444e-10,3.4924596548080444e-10,2.0372681319713593e-09,1.0477378964424133e-09
73000.0,2.9103830456733704e-11,8.731149137020111e-10,7.275957614183426e-10,-9.313225746154785e-10,-2.663000486791134e-09
73500.0,-5.238689482212067e-10,-6.402842700481415e-10,-3.7834979593753815e-10,,1.3969838619232178e-09
74000.0,-2.3283064365386963e-10,-8.731149137020111e-11,1.5425030142068863e-09,2.3283064365386963e-10,-1.1932570487260818e-09
74500.0,4.0745362639427185e-10,4.94765117764473e-10,1.2514647096395493e-09,-9.313225746154785e-10,-1.6298145055770874e-09
75000.0,1.4551915228366852e-10,5.820766091346741e-10,5.820766091346741e-11,1.1641532182693481e-10,2.9103830456733704e-11
75500.0,6.548361852765083e-11,2.3283064365386963e-10,-6.984919309616089e-10,1.6880221664905548e-09,8.149072527885437e-10
76000.0,-8.731149137020111e-10,-1.3387762010097504e-09,-2.9103830456733704e-11,-6.402842700481415e-10,-3.4924596548080444e-10
76500.0,-5.820766091346741e-10,2.3283064365386963e-10,-2.8812792152166367e-09,4.656612873077393e-10,-6.984919309616089e-10
77000.0,-2.9103830456733704e-10,-1.7462298274040222e-10,1.5425030142068863e-09,-1.5133991837501526e-09,-2.3283064365386963e-10
77500.0,-1.7462298274040222e-10,1.7462298274040222e-10,-3.4924596548080444e-10,-7.275957614183426e-10,1.760781742632389e-09
78000.0,4.656612873077393e-10,,2.3283064365386963e-10,1.0477378964424133e-09,-2.7939677238464355e-09
78500.0,-5.238689482212067e-10,-7.275957614183426e-10,1.1641532182693481e-10,-1.1641532182693481e-09,-5.820766091346741e-10
79000.0,-2.1827872842550278e-10,-5.820766091346741e-11,4.656612873077393e-10,-1.4551915228366852e-10,-4.656612873077393e-10
79500.0,-8.731149137020111e-11,-6.402842700481415e-10,-2.3283064365386963e-10,-1.862645149230957e-09,-5.820766091346741e-10
80000.0,-1.0186340659856796e-10,-9.313225746154785e-10,1.8044374883174896e-09,-1.1059455573558807e-09,-2.0954757928848267e-09
80500.0,2.3283064365386963e-10,6.984919309616089e-10,1.7462298274040222e-09,2.1100277081131935e-09,3.8562575355172157e-10
81000.0,-1.1641532182693481e-09,9.89530235528946e-10,1.2223608791828156e-09,-2.0372681319713593e-10,-1.1641532182693481e-10
81500.0,-5.238689482212067e-10,5.820766091346741e-10,-1.5133991837501526e-09,-1.5133991837501526e-09,5.820766091346741e-10
82000.0,-2.6193447411060333e-10,6.402842700481415e-10,-1.5133991837501526e-09,-6.984919309616089e-10,-1.1350493878126144e-09
82500.0,8.731149137020111e-10,1.6298145055770874e-09,9.89530235528946e-10,1.3969838619232178e-09,9.313225746154785e-10
