frames,no_epsilon_rnd,no_epsilon_z,local,normal,simple
93000.0,1705265941.1878705,1705191450.4356256,1704821659.163075,1704497976.3160539,1704421078.124223
93500.0,1705265948.3503718,1705191457.9696243,1704821665.3960717,1704497982.9615529,1704421084.9022202
94000.0,1705265955.3358707,1705191466.6176245,1704821671.5895736,1704497989.4540536,1704421091.6477215
94500.0,1705265962.3823733,1705191475.028126,1704821677.7585719,1704497996.0195522,1704421098.1732197
95000.0,1705265969.6708715,1705191482.997625,1704821683.9175744,1704498002.5820515,1704421104.834722
95500.0,1705265977.98487,1705191492.5616245,1704821691.3390727,1704498010.3860514,1704421112.539721
96000.0,1705265984.9513726,1705191501.1561244,1704821697.4885747,1704498016.8900514,1704421118.9087205
96500.0,1705265991.92737,1705191509.389124,1704821703.671572,1704498023.4705536,1704421125.218221
97000.0,1705265999.2053719,1705191517.253625,1704821709.809073,1704498029.9555511,1704421131.5447218
97500.0,1705266006.136371,1705191525.333125,1704821716.1450715,1704498036.8830614,1704421137.8637195
98000.0,1705266013.2633696,1705191533.7881258,1704821722.4785733,1704498043.4130511,1704421144.195723
98500.0,1705266020.3708723,1705191541.8166254,1704821728.7246628,1704498050.048551,1704421150.4942229
99000.0,1705266027.3018715,1705191550.0421238,1704821734.9395716,1704498056.5985532,1704421156.7782214
99500.0,1705266034.4288719,1705191558.2226262,1704821741.134072,1704498063.1051457,1704421163.024223
100000.0,1705266041.378372,1705191566.5156248,1704821747.2820735,1704498069.6760526,1704421169.273722
100500.0,1705266050.4323716,1705191576.9586248,1704821755.3046172,1704498078.0708153,1704421177.005835
101000.0,1705266057.5898721,1705191585.2861235,1704821761.549117,1704498084.695316,1704421183.3203342
101500.0,1705266064.490873,1705191594.102623,1704821767.808117,1704498091.3123155,1704421189.6233335
102000.0,1705266071.50337,1705191602.5701253,1704821773.990117,1704498097.8088174,1704421195.9758365
102500.0,1705266078.4638727,1705191610.6106246,1704821780.1686172,1704498104.5428169,1704421202.519836
103000.0,1705266085.648371,1705191618.2661242,1704821786.5021172,1704498111.0473154,1704421208.776336
103500.0,1705266092.7343712,1705191626.0071251,1704821792.656617,1704498117.6898177,1704421215.1983385
104000.0,1705266100.0308707,1705191634.183124,1704821798.8496187,1704498124.2148154,1704421221.4128344
104500.0,1705266107.2823718,1705191641.5126255,1704821805.0651186,1704498130.8133173,1704421227.6078346
105000.0,1705266114.3818724,1705191649.0271254,1704821811.3051171,1704498137.390317,1704421233.9993336
105500.0,1705266122.645372,1705191657.8621259,1704821818.6296177,1704498145.0558178,1704421241.4348354
106000.0,1705266129.6818714,1705191664.8821256,1704821824.8646169,1704498152.0338175,1704421247.737336
106500.0,1705266136.8143709,1705191671.977625,1704821831.008619,1704498158.7903178,1704421253.9353354
107000.0,1705266143.9538724,1705191678.9086237,1704821837.2446187,1704498165.9048173,1704421260.2048342
107500.0,1705266151.0393727,1705191685.579625,1704821843.406617,1704498173.4613173,1704421266.633836
108000.0,1705266157.9368722,1705191692.4331245,1704821849.8831189,1704498180.5728166,1704421273.0613344
108500.0,1705266165.135871,1705191699.8531253,1704821856.073617,1704498187.0203176,1704421279.4938352
109000.0,1705266172.3473692,1705191706.7296247,1704821862.2886193,1704498193.5923162,1704421286.127836
109500.0,1705266179.4048693,1705191713.605626,1704821868.5701172,1704498200.0428185,1704421292.5148342
110000.0,1705266186.3803704,1705191721.0061228,1704821874.812119,1704498206.5948155,1704421298.875335
110500.0,1705266194.7093706,1705191729.7571259,1704821882.0716178,1704498214.2123156,1704421306.4263356
111000.0,1705266201.9153726,1705191738.1706247,1704821888.2736168,1704498220.6533175,1704421312.8783383
111500.0,1705266209.0713725,1705191746.6196265,1704821894.4676197,1704498227.0688179,1704421319.3273351
112000.0,1705266216.0853705,1705191754.6211255,1704821900.7361178,1704498233.9123187,1704421325.7018337
112500.0,1705266223.1558728,1705191762.734625,1704821906.9436173,1704498240.4098155,1704421332.1018364
113000.0,1705266230.2448714,1705191770.2446258,1704821913.1971188,1704498246.9153154,1704421338.2748346
113500.0,1705266237.7608716,1705191777.0161245,1704821919.5551178,1704498253.434817,1704421344.8348374
114000.0,1705266244.7963705,1705191784.0261261,1704821925.806117,1704498259.8753176,1704421351.0678334
114500.0,1705266251.8783731,1705191791.7816262,1704821932.1141188,1704498266.514316,1704421357.973336
115000.0,1705266259.0373693,1705191798.526625,1704821938.256117,1704498273.0518155,1704421364.5423348
115500.0,1705266267.5058708,1705191807.6136239,1704821945.5696168,1704498280.7783153,1704421372.1673374
116000.0,1705266274.5453725,1705191815.364124,1704821951.7501185,1704498287.3923168,1704421378.7783346
