frames,no_epsilon_rnd,no_epsilon_z,local,normal,simple
113000.0,9.83125,0.0,0.0,8.14375,7.496875000000001
113500.0,0.0,0.0,0.0,0.0,0.0
114000.0,7.8625,0.0,0.0,0.0,0.0
114500.0,0.0,0.0,7.946875,0.0,0.0
115000.0,9.353125,7.609375,0.0,0.0,0.0
115500.0,0.0,0.0,0.0,0.0,0.0
116000.0,7.890625,9.521875,0.0,9.015625,0.0
116500.0,7.91875,0.0,0.0,0.0,0.0
117000.0,0.0,8.425,0.0,9.325,9.2125
117500.0,0.0,0.0,9.521875,0.0,9.690625
118000.0,8.621875,0.0,8.284374999999999,0.0,0.0
118500.0,0.0,0.0,0.0,0.0,0.0
119000.0,0.0,0.0,0.0,0.0,0.0
119500.0,0.0,0.0,8.81875,0.0,0.0
120000.0,0.0,9.915625,0.0,0.0,0.0
120500.0,0.0,0.0,0.0,8.340625,0.0
121000.0,0.0,0.0,0.0,8.340625,8.59375
121500.0,0.0,0.0,0.0,0.0,0.0
122000.0,0.0,0.0,0.0,7.215625,0.0
122500.0,0.0,0.0,0.0,0.0,0.0
123000.0,9.353125,0.0,9.915625,0.0,0.0
123500.0,0.0,0.0,0.0,0.0,0.0
124000.0,0.0,9.1,0.0,0.0,7.75
124500.0,0.0,0.0,0.0,7.637499999999999,0.0
125000.0,0.0,0.0,0.0,0.0,0.0
125500.0,0.0,0.0,0.0,0.0,0.0
126000.0,0.0,0.0,0.0,0.0,0.0
126500.0,0.0,0.0,0.0,8.03125,0.0
127000.0,0.0,0.0,0.0,0.0,0.0
127500.0,0.0,0.0,0.0,0.0,0.0
128000.0,0.0,0.0,9.83125,0.0,0.0
128500.0,0.0,0.0,9.83125,0.0,0.0
129000.0,0.0,0.0,8.340625,0.0,0.0
129500.0,0.0,0.0,0.0,0.0,0.0
130000.0,0.0,0.0,0.0,0.0,7.271875
130500.0,0.0,0.0,0.0,0.0,7.8625
131000.0,0.0,0.0,0.0,0.0,0.0
131500.0,0.0,0.0,0.0,0.0,0.0
132000.0,0.0,0.0,0.0,0.0,0.0
132500.0,0.0,0.0,0.0,0.0,0.0
133000.0,0.0,0.0,0.0,0.0,0.0
133500.0,0.0,0.0,8.5375,0.0,0.0
134000.0,0.0,0.0,0.0,0.0,0.0
134500.0,0.0,0.0,0.0,0.0,0.0
135000.0,9.015625,0.0,0.0,7.328125,0.0
135500.0,0.0,0.0,0.0,0.0,9.859375
136000.0,0.0,8.875,0.0,8.81875,9.578125
136500.0,0.0,0.0,0.0,0.0,0.0
137000.0,0.0,0.0,9.1,0.0,0.0
137500.0,0.0,0.0,0.0,0.0,0.0
138000.0,0.0,0.0,9.775,0.0,9.2125
138500.0,0.0,0.0,7.975,0.0,0.0
139000.0,0.0,0.0,0.0,0.0,9.662500000000001
139500.0,0.0,0.0,0.0,0.0,0.0
140000.0,0.0,0.0,0.0,0.0,8.171875
140500.0,8.903125000000001,7.609375,0.0,0.0,0.0
141000.0,0.0,0.0,0.0,0.0,8.790625
141500.0,0.0,0.0,0.0,0.0,0.0
142000.0,9.071875,0.0,0.0,0.0,7.440625000000001
142500.0,0.0,0.0,0.0,9.8875,0.0
143000.0,0.0,0.0,0.0,0.0,0.0
143500.0,0.0,0.0,0.0,8.36875,0.0
144000.0,0.0,9.015625,0.0,0.0,0.0
144500.0,0.0,0.0,8.3125,0.0,0.0
145000.0,0.0,0.0,9.325,0.0,7.3
145500.0,0.0,0.0,0.0,0.0,0.0
146000.0,8.171875,0.0,0.0,0.0,0.0
146500.0,0.0,0.0,0.0,9.043750000000001,9.775
147000.0,0.0,7.328125,0.0,9.409375,0.0
147500.0,0.0,0.0,0.0,7.834375,0.0
148000.0,0.0,9.71875,0.0,0.0,0.0
148500.0,0.0,9.746875000000001,0.0,0.0,0.0
149000.0,0.0,0.0,0.0,0.0,0.0
149500.0,0.0,0.0,0.0,9.803125,0.0
150000.0,9.296875,0.0,0.0,7.440625000000001,0.0
150500.0,0.0,0.0,0.0,0.0,0.0
151000.0,0.0,0.0,0.0,0.0,0.0
151500.0,0.0,0.0,7.637499999999999,0.0,0.0
152000.0,9.296875,8.678125,9.60625,0.0,0.0
152500.0,0.0,0.0,0.0,0.0,0.0
153000.0,0.0,0.0,0.0,0.0,0.0
153500.0,0.0,0.0,9.549999999999999,0.0,0.0
154000.0,0.0,0.0,0.0,0.0,0.0
154500.0,0.0,9.971875,0.0,0.0,0.0
155000.0,0.0,0.0,0.0,0.0,9.8875
155500.0,0.0,0.0,0.0,0.0,0.0
156000.0,0.0,0.0,0.0,0.0,0.0
156500.0,0.0,0.0,7.8625,0.0,0.0
157000.0,0.0,0.0,0.0,0.0,0.0
157500.0,0.0,0.0,8.987499999999999,0.0,0.0
158000.0,0.0,0.0,0.0,0.0,0.0
158500.0,0.0,8.453125,0.0,0.0,0.0
159000.0,0.0,0.0,0.0,0.0,0.0
159500.0,0.0,0.0,0.0,0.0,0.0
160000.0,0.0,0.0,7.3843749999999995,0.0,8.81875
160500.0,0.0,0.0,0.0,0.0,9.803125
161000.0,0.0,0.0,0.0,0.0,9.4375
161500.0,8.03125,0.0,0.0,0.0,0.0
162000.0,9.915625,9.690625,9.409375,0.0,8.48125
162500.0,0.0,0.0,0.0,0.0,9.634374999999999
163000.0,9.8875,0.0,7.8625,0.0,9.60625
163500.0,0.0,0.0,0.0,0.0,9.4375
164000.0,7.637499999999999,0.0,9.662500000000001,0.0,0.0
164500.0,0.0,0.0,9.83125,0.0,0.0
165000.0,0.0,7.946875,0.0,0.0,0.0
165500.0,9.859375,0.0,0.0,7.80625,0.0
166000.0,0.0,0.0,0.0,0.0,0.0
166500.0,0.0,0.0,0.0,0.0,8.678125
167000.0,0.0,0.0,0.0,0.0,0.0
167500.0,0.0,0.0,7.4125,9.4375,0.0
168000.0,0.0,0.0,9.409375,0.0,0.0
168500.0,8.256250000000001,0.0,0.0,0.0,9.634374999999999
169000.0,0.0,0.0,0.0,0.0,0.0
169500.0,0.0,0.0,0.0,0.0,0.0
170000.0,9.746875000000001,0.0,0.0,0.0,9.296875
170500.0,0.0,0.0,9.409375,0.0,9.465625
171000.0,0.0,0.0,9.859375,7.6937500000000005,7.271875
171500.0,0.0,0.0,0.0,0.0,0.0
172000.0,0.0,0.0,0.0,0.0,9.746875000000001
172500.0,0.0,0.0,0.0,9.71875,9.015625
173000.0,0.0,0.0,0.0,0.0,0.0
173500.0,9.859375,0.0,0.0,0.0,7.1875
174000.0,0.0,0.0,0.0,0.0,8.987499999999999
174500.0,9.549999999999999,0.0,8.7625,0.0,0.0
175000.0,0.0,0.0,0.0,0.0,0.0
175500.0,0.0,8.0875,9.746875000000001,0.0,9.26875
176000.0,8.790625,0.0,0.0,8.03125,8.340625
176500.0,0.0,0.0,9.971875,0.0,0.0
177000.0,0.0,0.0,0.0,9.26875,0.0
177500.0,0.0,8.284374999999999,8.565625,0.0,0.0
178000.0,0.0,9.578125,0.0,0.0,0.0
178500.0,0.0,0.0,0.0,0.0,0.0
179000.0,0.0,0.0,0.0,0.0,9.83125
179500.0,0.0,0.0,0.0,0.0,0.0
180000.0,0.0,0.0,0.0,0.0,0.0
180500.0,0.0,0.0,0.0,0.0,0.0
181000.0,0.0,9.915625,0.0,9.015625,0.0
181500.0,0.0,0.0,0.0,9.4375,0.0
182000.0,9.971875,0.0,7.778125,0.0,0.0
182500.0,0.0,8.36875,0.0,0.0,0.0
183000.0,0.0,8.987499999999999,0.0,0.0,0.0
183500.0,0.0,0.0,0.0,0.0,0.0
184000.0,0.0,0.0,0.0,0.0,0.0
184500.0,8.003125,8.790625,9.60625,0.0,7.3
185000.0,8.59375,0.0,9.409375,0.0,0.0
185500.0,0.0,9.83125,0.0,0.0,0.0
186000.0,0.0,0.0,0.0,0.0,8.81875
186500.0,0.0,0.0,0.0,0.0,0.0
187000.0,0.0,0.0,9.1,8.903125000000001,0.0
187500.0,0.0,7.4125,9.690625,0.0,0.0
188000.0,0.0,0.0,0.0,0.0,0.0
188500.0,0.0,0.0,0.0,0.0,0.0
189000.0,0.0,0.0,8.36875,0.0,0.0
189500.0,0.0,8.621875,7.4125,0.0,0.0
190000.0,0.0,0.0,0.0,0.0,0.0
190500.0,0.0,9.60625,9.043750000000001,0.0,9.409375
191000.0,0.0,0.0,9.971875,0.0,0.0
191500.0,0.0,0.0,0.0,9.353125,0.0
192000.0,0.0,0.0,0.0,0.0,0.0
192500.0,0.0,0.0,0.0,0.0,0.0
193000.0,0.0,7.890625,0.0,0.0,0.0
193500.0,0.0,0.0,0.0,0.0,0.0
194000.0,0.0,0.0,0.0,0.0,0.0
194500.0,0.0,0.0,0.0,0.0,9.915625
195000.0,0.0,7.665625,0.0,0.0,0.0
195500.0,0.0,0.0,7.75,0.0,0.0
196000.0,0.0,0.0,0.0,0.0,0.0
196500.0,0.0,0.0,0.0,0.0,0.0
197000.0,0.0,9.043750000000001,0.0,0.0,0.0
197500.0,0.0,0.0,0.0,0.0,0.0
198000.0,0.0,0.0,0.0,0.0,0.0
198500.0,0.0,0.0,0.0,9.83125,9.409375
199000.0,0.0,0.0,9.353125,0.0,0.0
199500.0,0.0,0.0,0.0,0.0,9.578125
200000.0,0.0,0.0,0.0,0.0,0.0
200500.0,8.931249999999999,0.0,0.0,9.184375,0.0
201000.0,0.0,0.0,8.70625,0.0,0.0
201500.0,0.0,0.0,0.0,0.0,7.834375
202000.0,0.0,0.0,8.903125000000001,9.971875,0.0
202500.0,0.0,0.0,0.0,0.0,0.0
203000.0,0.0,9.971875,9.71875,0.0,0.0
203500.0,0.0,0.0,9.60625,9.971875,0.0
204000.0,0.0,8.931249999999999,0.0,0.0,0.0
204500.0,0.0,0.0,0.0,0.0,8.3125
205000.0,0.0,0.0,0.0,9.296875,0.0
205500.0,0.0,0.0,0.0,0.0,0.0
206000.0,8.81875,0.0,0.0,0.0,0.0
206500.0,0.0,0.0,0.0,0.0,0.0
207000.0,9.971875,0.0,0.0,8.59375,0.0
207500.0,0.0,0.0,0.0,0.0,9.690625
208000.0,0.0,0.0,0.0,0.0,0.0
208500.0,0.0,0.0,0.0,8.621875,0.0
209000.0,0.0,0.0,0.0,9.971875,0.0
209500.0,0.0,0.0,0.0,0.0,0.0
210000.0,0.0,8.2,0.0,9.971875,0.0
210500.0,0.0,0.0,0.0,0.0,0.0
211000.0,0.0,0.0,0.0,0.0,0.0
211500.0,0.0,0.0,0.0,0.0,9.94375
212000.0,0.0,0.0,9.60625,9.043750000000001,9.240625
212500.0,0.0,0.0,9.83125,0.0,9.859375
213000.0,9.549999999999999,0.0,0.0,0.0,8.81875
213500.0,0.0,0.0,0.0,9.775,0.0
214000.0,0.0,0.0,0.0,0.0,0.0
214500.0,0.0,0.0,0.0,7.46875,0.0
215000.0,0.0,0.0,0.0,0.0,0.0
215500.0,0.0,0.0,0.0,0.0,9.83125
216000.0,0.0,0.0,0.0,0.0,0.0
216500.0,0.0,0.0,0.0,0.0,0.0
217000.0,0.0,0.0,0.0,8.115625,9.690625
217500.0,7.665625,8.340625,0.0,0.0,9.662500000000001
218000.0,0.0,0.0,0.0,0.0,8.425
218500.0,0.0,0.0,0.0,0.0,0.0
219000.0,0.0,0.0,0.0,9.803125,9.60625
219500.0,0.0,0.0,0.0,7.581249999999999,0.0
220000.0,0.0,0.0,0.0,0.0,0.0
220500.0,0.0,0.0,0.0,0.0,9.15625
221000.0,0.0,0.0,0.0,0.0,0.0
221500.0,0.0,0.0,0.0,7.91875,7.975
222000.0,0.0,0.0,0.0,0.0,9.71875
222500.0,0.0,0.0,0.0,0.0,0.0
223000.0,0.0,9.83125,0.0,0.0,0.0
223500.0,8.959375000000001,8.171875,9.521875,9.94375,7.637499999999999
224000.0,0.0,9.353125,0.0,0.0,0.0
224500.0,0.0,0.0,7.581249999999999,0.0,0.0
225000.0,0.0,0.0,9.549999999999999,0.0,0.0
225500.0,0.0,0.0,0.0,0.0,7.4125
226000.0,0.0,0.0,0.0,0.0,0.0
226500.0,0.0,0.0,0.0,0.0,0.0
227000.0,0.0,7.496875000000001,0.0,0.0,0.0
227500.0,0.0,9.2125,9.803125,8.228124999999999,9.465625
228000.0,0.0,0.0,7.6937500000000005,0.0,0.0
228500.0,8.621875,0.0,0.0,0.0,0.0
229000.0,8.790625,0.0,9.2125,0.0,8.059375
229500.0,0.0,0.0,0.0,0.0,0.0
230000.0,0.0,0.0,0.0,0.0,0.0
230500.0,0.0,0.0,0.0,8.256250000000001,9.8875
231000.0,7.440625000000001,7.46875,9.94375,9.26875,0.0
231500.0,0.0,0.0,8.678125,0.0,0.0
232000.0,0.0,0.0,0.0,0.0,0.0
232500.0,0.0,0.0,7.834375,0.0,0.0
233000.0,0.0,0.0,0.0,0.0,8.509375
233500.0,0.0,0.0,0.0,0.0,0.0
234000.0,8.171875,0.0,0.0,0.0,0.0
234500.0,0.0,0.0,9.746875000000001,0.0,0.0
235000.0,0.0,0.0,0.0,0.0,0.0
235500.0,8.0875,0.0,9.71875,0.0,0.0
236000.0,0.0,0.0,0.0,0.0,0.0
236500.0,0.0,0.0,0.0,0.0,0.0
237000.0,7.271875,0.0,0.0,0.0,0.0
237500.0,0.0,0.0,0.0,9.803125,0.0
238000.0,0.0,0.0,9.043750000000001,0.0,0.0
238500.0,0.0,9.325,0.0,0.0,0.0
239000.0,0.0,0.0,9.465625,0.0,0.0
239500.0,0.0,0.0,8.0875,0.0,0.0
240000.0,8.36875,0.0,9.8875,0.0,0.0
240500.0,0.0,0.0,0.0,0.0,0.0
241000.0,0.0,9.240625,7.4125,7.975,0.0
241500.0,0.0,8.171875,0.0,0.0,0.0
242000.0,0.0,9.83125,0.0,8.396875,0.0
242500.0,0.0,0.0,0.0,0.0,0.0
243000.0,0.0,0.0,0.0,8.0875,0.0
243500.0,0.0,0.0,9.803125,0.0,0.0
244000.0,0.0,0.0,0.0,0.0,0.0
244500.0,0.0,0.0,9.662500000000001,0.0,9.775
245000.0,0.0,0.0,8.65,0.0,0.0
245500.0,9.775,7.3843749999999995,0.0,0.0,0.0
246000.0,7.271875,0.0,0.0,0.0,7.890625
246500.0,0.0,0.0,0.0,9.521875,0.0
247000.0,9.184375,9.71875,0.0,0.0,0.0
247500.0,0.0,0.0,0.0,0.0,9.71875
248000.0,0.0,0.0,0.0,7.8625,0.0
248500.0,0.0,0.0,8.228124999999999,8.70625,0.0
249000.0,0.0,0.0,0.0,0.0,9.465625
249500.0,7.975,0.0,0.0,0.0,0.0
250000.0,0.0,0.0,9.26875,0.0,8.875
250500.0,0.0,7.581249999999999,0.0,0.0,0.0
251000.0,0.0,0.0,0.0,0.0,0.0
251500.0,0.0,0.0,0.0,0.0,7.778125
252000.0,0.0,0.0,0.0,0.0,0.0
252500.0,0.0,8.509375,0.0,8.509375,0.0
253000.0,0.0,0.0,0.0,0.0,0.0
253500.0,0.0,0.0,0.0,0.0,0.0
254000.0,0.0,7.24375,0.0,0.0,0.0
254500.0,0.0,0.0,0.0,0.0,0.0
255000.0,0.0,0.0,0.0,0.0,0.0
255500.0,7.356249999999999,9.184375,0.0,0.0,0.0
256000.0,0.0,0.0,9.325,7.975,0.0
256500.0,0.0,7.440625000000001,0.0,0.0,8.790625
257000.0,8.3125,0.0,9.4375,0.0,0.0
257500.0,0.0,7.5531250000000005,0.0,8.453125,0.0
258000.0,0.0,8.5375,0.0,0.0,0.0
258500.0,0.0,0.0,9.015625,0.0,0.0
259000.0,0.0,0.0,9.803125,0.0,0.0
259500.0,0.0,0.0,7.581249999999999,0.0,9.634374999999999
260000.0,0.0,0.0,0.0,0.0,9.49375
260500.0,0.0,0.0,9.26875,8.3125,8.59375
261000.0,0.0,0.0,0.0,0.0,9.8875
261500.0,0.0,0.0,0.0,0.0,0.0
262000.0,0.0,0.0,9.746875000000001,0.0,0.0
262500.0,9.49375,9.15625,9.915625,0.0,0.0
